PC_DESC,UNIT OF QTY,COUNTRY,QTY,VAL (MILL US $)
OTHER COMMODITIES,,UNSPECIFIED,,6994.362548
OTHER COMMODITIES,,KENYA,,3.058141
OTHER COMMODITIES,,TANZANIA REP,,7.582766
OTHER COMMODITIES,,UGANDA,,5.6999999999999996e-05
OTHER COMMODITIES,,BENIN,,5.537281
OTHER COMMODITIES,,CAMEROON,,2.6567529999999997
OTHER COMMODITIES,,C AFRI REP,,0.002264
OTHER COMMODITIES,,CHAD,,2.595296
OTHER COMMODITIES,,CONGO P REP,,1.392387
OTHER COMMODITIES,,GABON,,0.431098
OTHER COMMODITIES,,COTE D' IVOIRE,,3.140688
OTHER COMMODITIES,,MADAGASCAR,,14.753160999999999
OTHER COMMODITIES,,MAURITANIA,,1.951013
OTHER COMMODITIES,,MAURITIUS,,0.921572
OTHER COMMODITIES,,NIGER,,0.000303
OTHER COMMODITIES,,SENEGAL,,4.103061
OTHER COMMODITIES,,TOGO,,3.816957
OTHER COMMODITIES,,CONGO D. REP.,,3.033555
OTHER COMMODITIES,,CAPE VERDE IS,,0.181719
OTHER COMMODITIES,,COMOROS,,0.085472
OTHER COMMODITIES,,DJIBOUTI,,0.178892
OTHER COMMODITIES,,ETHIOPIA,,0.5202319999999999
OTHER COMMODITIES,,EQUTL GUINEA,,0.397377
OTHER COMMODITIES,,GAMBIA,,1.309186
OTHER COMMODITIES,,GHANA,,4.206529
OTHER COMMODITIES,,GUINEA,,3.452087
OTHER COMMODITIES,,GUINEA BISSAU,,0.119834
OTHER COMMODITIES,,LIBERIA,,1.003406
OTHER COMMODITIES,,MALAWI,,0.000171
OTHER COMMODITIES,,MALI,,4.931787
OTHER COMMODITIES,,MOZAMBIQUE,,1.8643669999999999
OTHER COMMODITIES,,NAMIBIA,,1.7931009999999998
OTHER COMMODITIES,,NIGERIA,,3.392093
OTHER COMMODITIES,,REUNION,,0.632514
OTHER COMMODITIES,,SEYCHELLES,,0.002886
OTHER COMMODITIES,,SIERRA LEONE,,1.377874
OTHER COMMODITIES,,SOMALIA,,0.992959
OTHER COMMODITIES,,SWAZILAND,,0.150886
OTHER COMMODITIES,,ZAMBIA,,5.684069999999999
OTHER COMMODITIES,,ALGERIA,,0.000145
OTHER COMMODITIES,,EGYPT A RP,,5.333657
OTHER COMMODITIES,,MOROCCO,,0.47496000000000005
OTHER COMMODITIES,,SOUTH AFRICA,,23.489420000000003
OTHER COMMODITIES,,SUDAN,,44.778528
OTHER COMMODITIES,,TUNISIA,,1.8777689999999998
OTHER COMMODITIES,,ZIMBABWE,,0.386106
OTHER COMMODITIES,,CANADA,,27.01401
OTHER COMMODITIES,,U S A,,385.7941
OTHER COMMODITIES,,US MINOR OUTLYING ISLANDS,,0.014352
OTHER COMMODITIES,,ARGENTINA,,8.339048
OTHER COMMODITIES,,BOLIVIA,,2.4e-05
OTHER COMMODITIES,,BRAZIL,,56.069880000000005
OTHER COMMODITIES,,CHILE,,0.898265
OTHER COMMODITIES,,COLOMBIA,,0.079256
OTHER COMMODITIES,,ECUADOR,,0.110795
OTHER COMMODITIES,,PARAGUAY,,0.327876
OTHER COMMODITIES,,PERU,,0.6966640000000001
OTHER COMMODITIES,,URUGUAY,,0.353691
OTHER COMMODITIES,,VENEZUELA,,0.027804000000000002
OTHER COMMODITIES,,ARUBA,,0.262811
OTHER COMMODITIES,,BARBADOS,,2e-06
OTHER COMMODITIES,,BELIZE,,0.148504
OTHER COMMODITIES,,GRENADA,,0.06405
OTHER COMMODITIES,,JAMAICA,,0.060048000000000004
OTHER COMMODITIES,,TRINIDAD,,0.000195
OTHER COMMODITIES,,COSTA RICA,,0.203595
OTHER COMMODITIES,,EL SALVADOR,,0.15730999999999998
OTHER COMMODITIES,,GUATEMALA,,0.000207
OTHER COMMODITIES,,HONDURAS,,0.073508
OTHER COMMODITIES,,NICARAGUA,,0.49933
OTHER COMMODITIES,,AMERI SAMOA,,0.061273
OTHER COMMODITIES,,CUBA,,0.0009119999999999999
OTHER COMMODITIES,,DOMINIC REP,,0.044189
OTHER COMMODITIES,,HAITI,,0.196832
OTHER COMMODITIES,,MEXICO,,3.735682
OTHER COMMODITIES,,NETHERLANDANTIL,,0.111247
OTHER COMMODITIES,,PANAMA REPUBLIC,,0.025171000000000002
OTHER COMMODITIES,,PUERTO RICO,,0.054956
OTHER COMMODITIES,,SURINAME,,0.159778
OTHER COMMODITIES,,VIRGIN IS US,,0.000664
OTHER COMMODITIES,,AFGHANISTAN,,6.374757
OTHER COMMODITIES,,AUSTRALIA,,17.661801
OTHER COMMODITIES,,BANGLADESH PR,,20.733043
OTHER COMMODITIES,,BHUTAN,,4.782305
OTHER COMMODITIES,,BRUNEI,,4e-05
OTHER COMMODITIES,,CAMBODIA,,0.07612100000000001
OTHER COMMODITIES,,CHINA P RP,,847.6290710000001
OTHER COMMODITIES,,FIJI IS,,0.003116
OTHER COMMODITIES,,HEARD MACDONALD,,0.000288
OTHER COMMODITIES,,HONG KONG,,137.42812800000002
OTHER COMMODITIES,,INDONESIA,,76.452024
OTHER COMMODITIES,,IRAN,,11.628699000000001
OTHER COMMODITIES,,JAPAN,,61.116588
OTHER COMMODITIES,,KOREA RP,,97.948676
OTHER COMMODITIES,,LAO PD RP,,0.045116
OTHER COMMODITIES,,MALAYSIA,,35.896417
OTHER COMMODITIES,,MARSHALL ISLAND,,0.016273
OTHER COMMODITIES,,MYANMAR,,4.88432
OTHER COMMODITIES,,MONGOLIA,,0.00043499999999999995
OTHER COMMODITIES,,NAURU RP,,0.033901
OTHER COMMODITIES,,NEPAL,,18.627891
OTHER COMMODITIES,,NEW ZEALAND,,6.5601449999999994
OTHER COMMODITIES,,PAKISTAN IR,,9.886999000000001
OTHER COMMODITIES,,PHILIPPINES,,3.334346
OTHER COMMODITIES,,SINGAPORE,,102.771715
OTHER COMMODITIES,,SRI LANKA DSR,,48.389720000000004
OTHER COMMODITIES,,THAILAND,,101.52641
OTHER COMMODITIES,,VIETNAM SOC REP,,63.265752
OTHER COMMODITIES,,SAMOA,,0.005267
OTHER COMMODITIES,,BAHARAIN IS,,3.541411
OTHER COMMODITIES,,IRAQ,,0.000505
OTHER COMMODITIES,,JORDAN,,0.203185
OTHER COMMODITIES,,KUWAIT,,13.225648999999999
OTHER COMMODITIES,,LEBANON,,0.00611
OTHER COMMODITIES,,OMAN,,17.781284
OTHER COMMODITIES,,QATAR,,1.757997
OTHER COMMODITIES,,SAUDI ARAB,,5.628906
OTHER COMMODITIES,,SYRIA,,9.1e-05
OTHER COMMODITIES,,U ARAB EMTS,,72.531212
OTHER COMMODITIES,,YEMEN REPUBLC,,0.10176900000000001
OTHER COMMODITIES,,TAIWAN,,20.257036
OTHER COMMODITIES,,FR GUIANA,,0.299846
OTHER COMMODITIES,,ISRAEL,,22.020522
OTHER COMMODITIES,,KOREA DP RP,,0.166737
OTHER COMMODITIES,,MACAO,,0.00037400000000000004
OTHER COMMODITIES,,MALDIVES,,0.186396
OTHER COMMODITIES,,TOKELAU IS,,5e-06
OTHER COMMODITIES,,AUSTRIA,,13.538042
OTHER COMMODITIES,,BELGIUM,,60.293189
OTHER COMMODITIES,,DENMARK,,18.617969
OTHER COMMODITIES,,FINLAND,,313.86988199999996
OTHER COMMODITIES,,FRANCE,,83.618104
OTHER COMMODITIES,,GERMANY,,188.905585
OTHER COMMODITIES,,GREECE,,0.682191
OTHER COMMODITIES,,IRELAND,,24.047479
OTHER COMMODITIES,,ITALY,,45.687892
OTHER COMMODITIES,,LUXEMBOURG,,0.25345
OTHER COMMODITIES,,NETHERLAND,,54.547897
OTHER COMMODITIES,,PORTUGAL,,7.542333999999999
OTHER COMMODITIES,,SAN MARINO,,0.0007030000000000001
OTHER COMMODITIES,,SPAIN,,27.979836
OTHER COMMODITIES,,SWEDEN,,24.046067
OTHER COMMODITIES,,U K,,57.680327
OTHER COMMODITIES,,ICELAND,,0.004633
OTHER COMMODITIES,,NORWAY,,4.249514
OTHER COMMODITIES,,SWITZERLAND,,13.449339000000002
OTHER COMMODITIES,,AZERBAIJAN,,0.036871
OTHER COMMODITIES,,BOSNIA-HRZGOVIN,,0.000547
OTHER COMMODITIES,,BULGARIA,,6.789254
OTHER COMMODITIES,,BELARUS,,1.184433
OTHER COMMODITIES,,CROATIA,,0.16830599999999998
OTHER COMMODITIES,,CZECH REPUBLIC,,6.990549000000001
OTHER COMMODITIES,,ESTONIA,,0.24778000000000003
OTHER COMMODITIES,,GEORGIA,,0.085732
OTHER COMMODITIES,,HUNGARY,,8.018311
OTHER COMMODITIES,,KAZAKHSTAN,,1.661193
OTHER COMMODITIES,,KYRGHYZSTAN,,0.288464
OTHER COMMODITIES,,LATVIA,,0.05173
OTHER COMMODITIES,,LITHUANIA,,1.875657
OTHER COMMODITIES,,MACEDONIA,,8.8e-05
OTHER COMMODITIES,,POLAND,,7.815321000000001
OTHER COMMODITIES,,ROMANIA,,1.20551
OTHER COMMODITIES,,RUSSIA,,8.813235
OTHER COMMODITIES,,SERBIA,,0.12150599999999999
OTHER COMMODITIES,,SLOVAK REP,,0.715472
OTHER COMMODITIES,,SLOVENIA,,1.108937
OTHER COMMODITIES,,TAJIKISTAN,,4e-06
OTHER COMMODITIES,,TURKMENISTAN,,0.10436199999999998
OTHER COMMODITIES,,UKRAINE,,2.698546
OTHER COMMODITIES,,UZBEKISTAN,,1.045274
OTHER COMMODITIES,,ANDORRA,,6e-06
OTHER COMMODITIES,,CYPRUS,,0.001064
OTHER COMMODITIES,,LIECHTENSTEIN,,0.000471
OTHER COMMODITIES,,MALTA,,0.903526
OTHER COMMODITIES,,TURKEY,,8.680871
TEA,KGS,KENYA,,11.306923
TEA,KGS,UGANDA,,0.021948
TEA,KGS,MALAWI,,1.0486520000000001
TEA,KGS,MOZAMBIQUE,,0.044756
TEA,KGS,EGYPT A RP,5750040.0,0.00018600000000000002
TEA,KGS,MOROCCO,215020.0,0.001583
TEA,KGS,ZIMBABWE,47400.0,0.27168000000000003
TEA,KGS,CANADA,169556.0,0.013518
TEA,KGS,U S A,382140.0,0.710873
TEA,KGS,ARGENTINA,46830.0,2.641513
TEA,KGS,CHILE,116540.0,0.017551
TEA,KGS,AUSTRALIA,296900.0,0.012231
TEA,KGS,CHINA P RP,35514.0,2.396594
TEA,KGS,INDONESIA,1531480.0,1.452792
TEA,KGS,IRAN,900.0,0.531065
TEA,KGS,JAPAN,705284.0,0.039486
TEA,KGS,KOREA RP,15.0,0.004872
TEA,KGS,MALAYSIA,1725472.0,0.152684
TEA,KGS,MYANMAR,2396520.0,0.070774
TEA,KGS,NEPAL,1911.0,20.801926
TEA,KGS,PAKISTAN IR,255.0,0.020662
TEA,KGS,SINGAPORE,17462.0,0.030432999999999998
TEA,KGS,SRI LANKA DSR,10853271.0,3.9919339999999996
TEA,KGS,THAILAND,675.0,0.002018
TEA,KGS,VIETNAM SOC REP,3684.0,3.622003
TEA,KGS,QATAR,2870035.0,2.2e-05
TEA,KGS,U ARAB EMTS,6108.0,0.08841
TEA,KGS,TAIWAN,966725.0,0.012243
TEA,KGS,FRANCE,46.0,0.00022200000000000003
TEA,KGS,GERMANY,69860.0,0.507113
TEA,KGS,ITALY,244.0,0.193577
TEA,KGS,NETHERLAND,11960.0,0.022393
TEA,KGS,SWEDEN,25.0,0.015343
TEA,KGS,U K,59188.0,0.127578
TEA,KGS,SWITZERLAND,28740.0,0.011236
TEA,KGS,CROATIA,57.0,0.069731
TEA,KGS,POLAND,44060.0,0.011237
TEA,KGS,TURKEY,33906.0,0.000182
COFFEE,KGS,KENYA,100.0,3.487536
COFFEE,KGS,TANZANIA REP,2377.0,0.9582799999999999
COFFEE,KGS,UGANDA,50.0,20.133139
COFFEE,KGS,CAMEROON,119.0,0.19902
COFFEE,KGS,COTE D' IVOIRE,2985720.0,0.164933
COFFEE,KGS,ETHIOPIA,271379.0,0.060637
COFFEE,KGS,GUINEA,7193763.0,0.065344
COFFEE,KGS,EGYPT A RP,27412.0,0.0033729999999999997
COFFEE,KGS,MOROCCO,575760.0,0.0022429999999999998
COFFEE,KGS,SOUTH AFRICA,690000.0,0.000825
COFFEE,KGS,CANADA,656.0,0.001222
COFFEE,KGS,U S A,1881654.0,0.23265300000000003
COFFEE,KGS,COLOMBIA,15264388.0,0.551996
COFFEE,KGS,ECUADOR,2001.0,0.013741999999999999
COFFEE,KGS,PERU,27695.0,2.7221130000000002
COFFEE,KGS,HONDURAS,44331.0,2.241419
COFFEE,KGS,CHINA P RP,14.0,1.397482
COFFEE,KGS,INDONESIA,5040.0,21.002569
COFFEE,KGS,JAPAN,313.0,5.4000000000000005e-05
COFFEE,KGS,KOREA RP,12588.0,0.8859370000000001
COFFEE,KGS,LAO PD RP,38.0,0.6170760000000001
COFFEE,KGS,MALAYSIA,45759048.0,0.16464600000000001
COFFEE,KGS,PAPUA N GNA,3000.0,0.7492979999999999
COFFEE,KGS,PHILIPPINES,34578.0,0.000182
COFFEE,KGS,SINGAPORE,200.0,0.002104
COFFEE,KGS,VIETNAM SOC REP,771.0,81.30625400000001
COFFEE,KGS,OMAN,20.0,0.000226
COFFEE,KGS,U ARAB EMTS,19138.0,0.386677
COFFEE,KGS,BELGIUM,56182.0,0.0022429999999999998
COFFEE,KGS,GERMANY,1070.0,0.094151
COFFEE,KGS,ITALY,18737.0,0.5941810000000001
COFFEE,KGS,NETHERLAND,6973.0,0.004632
COFFEE,KGS,PORTUGAL,56.0,0.0046229999999999995
COFFEE,KGS,U K,851.0,0.114758
COFFEE,KGS,SWITZERLAND,1200.0,0.007059
COFFEE,KGS,POLAND,422000000.0,0.016641
COFFEE,KGS,ROMANIA,0.0,0.000589
COFFEE,KGS,TURKEY,566000000.0,0.005281
RICE(OTHER THAN BASMOTI),KGS,U S A,50000000.0,0.356426
RICE(OTHER THAN BASMOTI),KGS,CHINA P RP,107000000.0,4.5e-05
RICE(OTHER THAN BASMOTI),KGS,KOREA RP,5000000.0,0.0017629999999999998
RICE(OTHER THAN BASMOTI),KGS,NEPAL,808000000.0,0.026167000000000003
RICE(OTHER THAN BASMOTI),KGS,THAILAND,2000000.0,0.34670100000000004
RICE(OTHER THAN BASMOTI),KGS,U ARAB EMTS,26935000000.0,0.002977
RICE(OTHER THAN BASMOTI),KGS,ITALY,2556000000.0,0.17516500000000002
RICE(OTHER THAN BASMOTI),KGS,SPAIN,384000000.0,0.171059
WHEAT,KGS,AUSTRALIA,1088000000.0,525.381367
WHEAT,KGS,FRANCE,193000000.0,22.76728
WHEAT,KGS,ITALY,5249000000.0,0.00041600000000000003
WHEAT,KGS,BULGARIA,200000000.0,63.440920999999996
WHEAT,KGS,LITHUANIA,15701000000.0,10.785667
WHEAT,KGS,MOLDOVA,0.0,9.839961
WHEAT,KGS,RUSSIA,510000000.0,33.169909000000004
WHEAT,KGS,UKRAINE,0.0,603.250499
OTHER CEREALS,KGS,SOUTH AFRICA,69000000.0,0.315371
OTHER CEREALS,KGS,ZIMBABWE,3000000.0,9.2e-05
OTHER CEREALS,KGS,CANADA,18083000000.0,0.064973
OTHER CEREALS,KGS,U S A,179994000000.0,2.714177
OTHER CEREALS,KGS,ARGENTINA,3008000000.0,31.943075
OTHER CEREALS,KGS,BRAZIL,20000000.0,1.671434
OTHER CEREALS,KGS,MEXICO,1917000000.0,0.000271
OTHER CEREALS,KGS,AUSTRALIA,31027000000.0,4.286442
OTHER CEREALS,KGS,NEPAL,46016000000.0,0.155789
OTHER CEREALS,KGS,PAKISTAN IR,97069000000.0,0.167122
OTHER CEREALS,KGS,PHILIPPINES,48000000.0,0.00034500000000000004
OTHER CEREALS,KGS,THAILAND,17088000000.0,0.003215
OTHER CEREALS,KGS,U ARAB EMTS,2195557000000.0,0.002576
OTHER CEREALS,KGS,FRANCE,312230000000.0,14.933369
OTHER CEREALS,KGS,U K,9056000000.0,0.015487
OTHER CEREALS,KGS,MOLDOVA,604000000.0,0.025435
OTHER CEREALS,KGS,RUSSIA,110000000.0,0.963517
OTHER CEREALS,KGS,UKRAINE,8190000000.0,15.97732
OTHER CEREALS,KGS,TURKEY,4355000000.0,0.05819
PULSES,KGS,KENYA,332657000000.0,35.148512
PULSES,KGS,TANZANIA REP,71107000000.0,224.27094100000002
PULSES,KGS,UGANDA,2661000000.0,15.601385999999998
PULSES,KGS,BENIN,24000000.0,1.214008
PULSES,KGS,COTE D' IVOIRE,312000000.0,0.397007
PULSES,KGS,MADAGASCAR,931330000000.0,5.006748
PULSES,KGS,DJIBOUTI,1047000000.0,0.07890499999999999
PULSES,KGS,ETHIOPIA,2689000000.0,25.865944
PULSES,KGS,MALAWI,72000000.0,39.317741999999996
PULSES,KGS,MOZAMBIQUE,738000000.0,145.141293
PULSES,KGS,NIGERIA,1157000000.0,7.236667
PULSES,KGS,EGYPT A RP,167000000.0,1.2407709999999998
PULSES,KGS,MOROCCO,115000000.0,0.35313
PULSES,KGS,SOUTH AFRICA,284000000.0,0.020076
PULSES,KGS,SUDAN,2317000000.0,70.396867
PULSES,KGS,CANADA,236892000000.0,1155.884885
PULSES,KGS,U S A,62068000000.0,182.75617
PULSES,KGS,ARGENTINA,12473000000.0,19.93163
PULSES,KGS,BOLIVIA,2370000000.0,0.349569
PULSES,KGS,BRAZIL,2000.0,0.925056
PULSES,KGS,PARAGUAY,1063982.0,0.300282
PULSES,KGS,URUGUAY,33801.0,0.032037
PULSES,KGS,VENEZUELA,260800.0,0.206416
PULSES,KGS,BELIZE,13085.0,0.10840899999999999
PULSES,KGS,MEXICO,400.0,4.252168
PULSES,KGS,AFGHANISTAN,96400.0,12.293489
PULSES,KGS,AUSTRALIA,12.0,921.7211039999999
PULSES,KGS,BANGLADESH PR,2640.0,0.053519000000000004
PULSES,KGS,CHINA P RP,6.0,64.80924399999999
PULSES,KGS,KOREA RP,96500.0,0.283597
PULSES,KGS,MALAYSIA,16709.0,0.227133
PULSES,KGS,MYANMAR,48.0,805.456054
PULSES,KGS,NEPAL,21160.0,0.527217
PULSES,KGS,PAKISTAN IR,8500.0,0.260266
PULSES,KGS,THAILAND,258.0,1.58266
PULSES,KGS,IRAQ,12976.0,0.24188099999999998
PULSES,KGS,LEBANON,41580.0,0.150617
PULSES,KGS,U ARAB EMTS,259561.0,1.739616
PULSES,KGS,FR GUIANA,,0.10911199999999999
PULSES,KGS,FRANCE,,81.12599399999999
PULSES,KGS,GERMANY,,9.57504
PULSES,KGS,ITALY,,0.460508
PULSES,KGS,U K,,0.00023700000000000001
PULSES,KGS,BULGARIA,,6.127377
PULSES,KGS,CZECH REPUBLIC,,0.5267970000000001
PULSES,KGS,ESTONIA,,18.499763
PULSES,KGS,KAZAKHSTAN,,0.918568
PULSES,KGS,KYRGHYZSTAN,,0.860238
PULSES,KGS,LATVIA,,0.46454300000000004
PULSES,KGS,LITHUANIA,,97.670781
PULSES,KGS,MOLDOVA,,1.56271
PULSES,KGS,POLAND,,0.6484800000000001
PULSES,KGS,ROMANIA,,16.714672
PULSES,KGS,RUSSIA,,181.189148
PULSES,KGS,UKRAINE,,60.169168000000006
PULSES,KGS,UZBEKISTAN,,18.132452
PULSES,KGS,TURKEY,,4.098416
TOBACCO UNMANUFACTURED,KGS,EGYPT A RP,,0.084793
TOBACCO UNMANUFACTURED,KGS,ZIMBABWE,,6.020484
TOBACCO UNMANUFACTURED,KGS,U S A,,0.098582
TOBACCO UNMANUFACTURED,KGS,BRAZIL,,0.789349
TOBACCO UNMANUFACTURED,KGS,BANGLADESH PR,,0.046646
TOBACCO UNMANUFACTURED,KGS,MYANMAR,,0.057909
TOBACCO UNMANUFACTURED,KGS,SINGAPORE,,0.002991
TOBACCO UNMANUFACTURED,KGS,U ARAB EMTS,,0.0008289999999999999
TOBACCO UNMANUFACTURED,KGS,GERMANY,,0.20588800000000002
TOBACCO UNMANUFACTURED,KGS,BULGARIA,,1.5895270000000001
TOBACCO UNMANUFACTURED,KGS,MACEDONIA,,0.00307
TOBACCO UNMANUFACTURED,KGS,POLAND,,0.007089
TOBACCO UNMANUFACTURED,KGS,TURKEY,20247.0,2.56554
TOBACCO MANUFACTURED,,EGYPT A RP,23858.0,0.005285
TOBACCO MANUFACTURED,,ZIMBABWE,3057396.0,0.00139
TOBACCO MANUFACTURED,,U S A,31760.0,0.198192
TOBACCO MANUFACTURED,,CUBA,23000.0,0.586154
TOBACCO MANUFACTURED,,DOMINIC REP,22000.0,0.028175
TOBACCO MANUFACTURED,,CHINA P RP,6888141.0,1.396997
TOBACCO MANUFACTURED,,HONG KONG,1488655.0,0.181609
TOBACCO MANUFACTURED,,INDONESIA,1651550.0,2.4876419999999997
TOBACCO MANUFACTURED,,JAPAN,612000.0,0.00018700000000000002
TOBACCO MANUFACTURED,,KOREA RP,16000.0,2.1009830000000003
TOBACCO MANUFACTURED,,MALAYSIA,7021236.0,2.782482
TOBACCO MANUFACTURED,,NEPAL,473447.0,0.055498
TOBACCO MANUFACTURED,,PHILIPPINES,579909.0,4.4369
TOBACCO MANUFACTURED,,SINGAPORE,126467.0,1.514167
TOBACCO MANUFACTURED,,SRI LANKA DSR,21000.0,0.001349
TOBACCO MANUFACTURED,,THAILAND,351492.0,0.6748689999999999
TOBACCO MANUFACTURED,,U ARAB EMTS,1764613.0,1.450532
TOBACCO MANUFACTURED,,BELGIUM,40000.0,0.008137
TOBACCO MANUFACTURED,,FRANCE,711050.0,1.006712
TOBACCO MANUFACTURED,,GERMANY,3000.0,2.31895
TOBACCO MANUFACTURED,,NETHERLAND,100799.0,0.087752
TOBACCO MANUFACTURED,,PORTUGAL,34998.0,0.00028900000000000003
TOBACCO MANUFACTURED,,U K,73300.0,0.072386
TOBACCO MANUFACTURED,,SWITZERLAND,2227191.0,0.062258
TOBACCO MANUFACTURED,,BULGARIA,612.0,0.052296
TOBACCO MANUFACTURED,,CROATIA,61699.0,0.001374
TOBACCO MANUFACTURED,,SERBIA,3161810.0,12.43477
TOBACCO MANUFACTURED,,MONTENEGRO,28266.0,0.050392
SPICES,KGS,UNSPECIFIED,751870.0,0.45071000000000006
SPICES,KGS,TANZANIA REP,34110.0,23.057539000000002
SPICES,KGS,UGANDA,9744906.0,0.398997
SPICES,KGS,MADAGASCAR,126373.0,72.386588
SPICES,KGS,MAURITIUS,11625080.0,0.227719
SPICES,KGS,COMOROS,157152.0,25.450248000000002
SPICES,KGS,DJIBOUTI,79408.0,0.00963
SPICES,KGS,ETHIOPIA,89201.0,3.1682200000000003
SPICES,KGS,GHANA,327340.0,0.234697
SPICES,KGS,NIGERIA,4305730.0,6.73027
SPICES,KGS,EGYPT A RP,25004037.0,0.7608779999999999
SPICES,KGS,MOROCCO,13191.0,1.462138
SPICES,KGS,SOUTH AFRICA,4989654.0,0.394433
SPICES,KGS,TUNISIA,50.0,0.01499
SPICES,KGS,CANADA,1180095.0,0.259889
SPICES,KGS,U S A,9538608.0,8.254452
SPICES,KGS,ARGENTINA,1574315.0,0.180578
SPICES,KGS,BRAZIL,39746166.0,5.208492
SPICES,KGS,CHILE,1240.0,0.043439
SPICES,KGS,ECUADOR,15810.0,1.341912
SPICES,KGS,PARAGUAY,960.0,0.059079
SPICES,KGS,PERU,170.0,0.084893
SPICES,KGS,JAMAICA,130.0,0.783778
SPICES,KGS,GUATEMALA,111000.0,9.251338
SPICES,KGS,HONDURAS,412174.0,0.40894899999999995
SPICES,KGS,HAITI,311.0,0.503602
SPICES,KGS,MEXICO,5750.0,0.245464
SPICES,KGS,AFGHANISTAN,250.0,106.113212
SPICES,KGS,AUSTRALIA,1260.0,0.050194
SPICES,KGS,BANGLADESH PR,15201.0,12.659172
SPICES,KGS,BHUTAN,613.0,0.5852569999999999
SPICES,KGS,CAMBODIA,386270.0,0.804632
SPICES,KGS,CHINA P RP,433539.0,76.532573
SPICES,KGS,FIJI IS,422976.0,0.000106
SPICES,KGS,HONG KONG,6629388.0,0.367487
SPICES,KGS,INDONESIA,80159.0,96.082724
SPICES,KGS,IRAN,226332.0,2.861383
SPICES,KGS,JAPAN,18.0,0.33181700000000003
SPICES,KGS,KOREA RP,156745.0,0.168222
SPICES,KGS,MALAYSIA,41040.0,1.841013
SPICES,KGS,MYANMAR,876500.0,9.515533999999999
SPICES,KGS,NEPAL,1.0,46.536235
SPICES,KGS,NEW ZEALAND,7099.0,0.083705
SPICES,KGS,PAKISTAN IR,176000.0,6.866314
SPICES,KGS,PAPUA N GNA,4575.0,0.00406
SPICES,KGS,PHILIPPINES,100.0,0.004393
SPICES,KGS,SINGAPORE,95380.0,0.671369
SPICES,KGS,SRI LANKA DSR,22000.0,91.047085
SPICES,KGS,THAILAND,840885.0,4.65218
SPICES,KGS,VIETNAM SOC REP,870000.0,129.665673
SPICES,KGS,BAHARAIN IS,140511.0,0.0068189999999999995
SPICES,KGS,OMAN,11217727.0,0.131777
SPICES,KGS,SYRIA,140346000000.0,6.796098
SPICES,KGS,U ARAB EMTS,125505000000.0,3.02745
SPICES,KGS,TAIWAN,5672000000.0,0.02976
SPICES,KGS,ISRAEL,341644000000.0,0.05784299999999999
SPICES,KGS,TIMOR-LESTE,1399000000.0,0.053248000000000004
SPICES,KGS,AUSTRIA,33376000000.0,0.003868
SPICES,KGS,BELGIUM,7924000000.0,0.34968699999999997
SPICES,KGS,DENMARK,27158000000.0,0.014061
SPICES,KGS,FINLAND,64272000000.0,0.807614
SPICES,KGS,FRANCE,17719000000.0,1.035829
SPICES,KGS,GERMANY,123833000000.0,14.508034
SPICES,KGS,GREECE,0.0,0.009408
SPICES,KGS,IRELAND,47000000.0,0.004782
SPICES,KGS,ITALY,6062000000.0,8.14188
SPICES,KGS,NETHERLAND,25850000000.0,0.6421439999999999
SPICES,KGS,SPAIN,16000000.0,0.846318
SPICES,KGS,SWEDEN,72000000.0,0.030162
SPICES,KGS,U K,74000000.0,0.613578
SPICES,KGS,SWITZERLAND,176000000.0,0.19888
SPICES,KGS,ALBANIA,201000000.0,0.021175
SPICES,KGS,BULGARIA,1000000.0,1.102519
SPICES,KGS,CROATIA,10967000000.0,0.126255
SPICES,KGS,CZECH REPUBLIC,15000000.0,0.029870999999999998
SPICES,KGS,HUNGARY,0.0,0.003959000000000001
SPICES,KGS,KAZAKHSTAN,861000000.0,0.00825
SPICES,KGS,KYRGHYZSTAN,0.0,0.022366999999999998
SPICES,KGS,MOLDOVA,80000.0,0.00198
SPICES,KGS,POLAND,44000.0,0.147952
SPICES,KGS,ROMANIA,997396.0,0.276312
SPICES,KGS,RUSSIA,599000.0,21.123518
SPICES,KGS,TAJIKISTAN,19000.0,0.06942100000000001
SPICES,KGS,UKRAINE,24000.0,3.619211
SPICES,KGS,UZBEKISTAN,797000.0,4.530182
SPICES,KGS,TURKEY,29000.0,41.37441
CASHEW,KGS,TANZANIA REP,147000.0,290.626194
CASHEW,KGS,BENIN,475000.0,123.889901
CASHEW,KGS,BURKINA FASO,18000.0,38.021511
CASHEW,KGS,CONGO P REP,282000.0,0.514498
CASHEW,KGS,COTE D' IVOIRE,1774310.0,324.170612
CASHEW,KGS,MADAGASCAR,20146425.0,1.977812
CASHEW,KGS,SENEGAL,8815460.0,51.312104999999995
CASHEW,KGS,TOGO,618000.0,8.651931
CASHEW,KGS,GAMBIA,1516613.0,39.717667
CASHEW,KGS,GHANA,37000.0,67.41046
CASHEW,KGS,GUINEA,12817.0,25.258748999999998
CASHEW,KGS,GUINEA BISSAU,19000.0,210.169403
CASHEW,KGS,MALAWI,37000.0,0.130396
CASHEW,KGS,MALI,160.0,2.249587
CASHEW,KGS,MOZAMBIQUE,703000.0,68.06237
CASHEW,KGS,NIGERIA,107000000.0,52.352328
CASHEW,KGS,BRAZIL,20000000.0,0.02529
CASHEW,KGS,BELIZE,2133000000.0,0.12866
