PC_DESC,UNIT OF QTY,COUNTRY,QTY,VAL (MILL US $)
OTHER COMMODITIES,,PARAGUAY,,0.37485799999999997
OTHER COMMODITIES,,PERU,,0.796804
OTHER COMMODITIES,,URUGUAY,,0.479638
OTHER COMMODITIES,,VENEZUELA,,0.107031
OTHER COMMODITIES,,ANGUILLA,,0.00040899999999999997
OTHER COMMODITIES,,ANTIGUA,,2.3e-05
OTHER COMMODITIES,,ARUBA,,0.25268
OTHER COMMODITIES,,BAHAMAS,,0.001082
OTHER COMMODITIES,,BARBADOS,,5e-06
OTHER COMMODITIES,,BELIZE,,0.068244
OTHER COMMODITIES,,DOMINICA,,0.019246
OTHER COMMODITIES,,GUYANA,,0.000916
OTHER COMMODITIES,,JAMAICA,,0.020291999999999998
OTHER COMMODITIES,,ST KITT N A,,2e-06
OTHER COMMODITIES,,TRINIDAD,,0.127694
OTHER COMMODITIES,,COSTA RICA,,0.000546
OTHER COMMODITIES,,EL SALVADOR,,0.160324
OTHER COMMODITIES,,GUATEMALA,,0.09082
OTHER COMMODITIES,,HONDURAS,,0.102033
OTHER COMMODITIES,,NICARAGUA,,1.7395209999999999
OTHER COMMODITIES,,AMERI SAMOA,,4e-06
OTHER COMMODITIES,,BERMUDA,,2.1e-05
OTHER COMMODITIES,,BR VIRGN IS,,0.000264
OTHER COMMODITIES,,DOMINIC REP,,6.3e-05
OTHER COMMODITIES,,HAITI,,0.20364300000000002
OTHER COMMODITIES,,MEXICO,,4.3009830000000004
OTHER COMMODITIES,,NETHERLANDANTIL,,0.15135
OTHER COMMODITIES,,PANAMA REPUBLIC,,3.6e-05
OTHER COMMODITIES,,PUERTO RICO,,0.313352
OTHER COMMODITIES,,SURINAME,,8.933902
OTHER COMMODITIES,,AFGHANISTAN,,5.87392
OTHER COMMODITIES,,AUSTRALIA,,7.797598
OTHER COMMODITIES,,BANGLADESH PR,,29.567157
OTHER COMMODITIES,,BHUTAN,,153.62301399999998
OTHER COMMODITIES,,CAMBODIA,,0.064803
OTHER COMMODITIES,,CHINA P RP,,853.693408
OTHER COMMODITIES,,CHRISTMAS IS.,,6.3e-05
OTHER COMMODITIES,,FIJI IS,,0.000154
OTHER COMMODITIES,,HONG KONG,,132.292027
OTHER COMMODITIES,,INDONESIA,,75.979199
OTHER COMMODITIES,,IRAN,,3.834773
OTHER COMMODITIES,,JAPAN,,60.176156000000006
OTHER COMMODITIES,,KOREA RP,,77.142067
OTHER COMMODITIES,,LAO PD RP,,0.053661
OTHER COMMODITIES,,MALAYSIA,,33.433465000000005
OTHER COMMODITIES,,MYANMAR,,2.847402
OTHER COMMODITIES,,MONGOLIA,,9.8e-05
OTHER COMMODITIES,,NEPAL,,16.851874
OTHER COMMODITIES,,NEW ZEALAND,,5.33049
OTHER COMMODITIES,,PAKISTAN IR,,7.645303999999999
OTHER COMMODITIES,,PAPUA N GNA,,0.0027719999999999997
OTHER COMMODITIES,,PHILIPPINES,,6.8636919999999995
OTHER COMMODITIES,,SINGAPORE,,107.04434099999999
OTHER COMMODITIES,,SOLOMON IS,,0.000687
OTHER COMMODITIES,,SRI LANKA DSR,,98.094865
OTHER COMMODITIES,,THAILAND,,104.273987
OTHER COMMODITIES,,TONGA,,0.000102
OTHER COMMODITIES,,VIETNAM SOC REP,,53.427003000000006
OTHER COMMODITIES,,SAMOA,,0.003266
OTHER COMMODITIES,,BAHARAIN IS,,0.5124770000000001
OTHER COMMODITIES,,IRAQ,,0.010531
OTHER COMMODITIES,,JORDAN,,0.41927299999999995
OTHER COMMODITIES,,KUWAIT,,2.767801
OTHER COMMODITIES,,LEBANON,,0.010842000000000001
OTHER COMMODITIES,,OMAN,,15.174771
OTHER COMMODITIES,,QATAR,,1.115325
OTHER COMMODITIES,,SAUDI ARAB,,7.197147999999999
OTHER COMMODITIES,,SYRIA,,1.8025799999999998
OTHER COMMODITIES,,U ARAB EMTS,,75.502177
OTHER COMMODITIES,,YEMEN REPUBLC,,0.285373
OTHER COMMODITIES,,TAIWAN,,21.823217
OTHER COMMODITIES,,FR GUIANA,,0.00037400000000000004
OTHER COMMODITIES,,ISRAEL,,25.802384
OTHER COMMODITIES,,KOREA DP RP,,0.833471
OTHER COMMODITIES,,MACAO,,0.00046100000000000004
OTHER COMMODITIES,,MALDIVES,,0.016505000000000002
OTHER COMMODITIES,,NORFOLK IS,,0.021432
OTHER COMMODITIES,,PITCAIRN IS.,,8.9e-05
OTHER COMMODITIES,,AUSTRIA,,9.549071000000001
OTHER COMMODITIES,,BELGIUM,,33.399821
OTHER COMMODITIES,,DENMARK,,18.549747
OTHER COMMODITIES,,FINLAND,,351.49480800000003
OTHER COMMODITIES,,FRANCE,,68.853571
OTHER COMMODITIES,,GERMANY,,189.36123500000002
OTHER COMMODITIES,,GREECE,,0.497741
OTHER COMMODITIES,,IRELAND,,11.478769999999999
OTHER COMMODITIES,,ITALY,,50.217855
OTHER COMMODITIES,,LUXEMBOURG,,1.074813
OTHER COMMODITIES,,MONACO,,0.003776
OTHER COMMODITIES,,NETHERLAND,,71.919659
OTHER COMMODITIES,,PORTUGAL,,1.318111
OTHER COMMODITIES,,SPAIN,,41.09766
OTHER COMMODITIES,,SWEDEN,,41.903749
OTHER COMMODITIES,,U K,,56.590773
OTHER COMMODITIES,,ICELAND,,0.025029
OTHER COMMODITIES,,NORWAY,,3.137762
OTHER COMMODITIES,,SWITZERLAND,,32.940112
OTHER COMMODITIES,,ALBANIA,,0.001498
OTHER COMMODITIES,,ARMENIA,,7.7e-05
OTHER COMMODITIES,,AZERBAIJAN,,0.007444
OTHER COMMODITIES,,BOSNIA-HRZGOVIN,,0.016653
OTHER COMMODITIES,,BULGARIA,,7.0874179999999996
OTHER COMMODITIES,,BELARUS,,0.047854
OTHER COMMODITIES,,CROATIA,,0.13893599999999998
OTHER COMMODITIES,,CZECH REPUBLIC,,7.826184
OTHER COMMODITIES,,ESTONIA,,0.288759
OTHER COMMODITIES,,GEORGIA,,0.25016700000000003
OTHER COMMODITIES,,HUNGARY,,6.6317330000000005
OTHER COMMODITIES,,KAZAKHSTAN,,0.495385
OTHER COMMODITIES,,KYRGHYZSTAN,,1.8e-05
OTHER COMMODITIES,,LATVIA,,0.122931
OTHER COMMODITIES,,LITHUANIA,,3.652397
OTHER COMMODITIES,,MACEDONIA,,1e-05
OTHER COMMODITIES,,MOLDOVA,,0.0056159999999999995
OTHER COMMODITIES,,POLAND,,7.469425
OTHER COMMODITIES,,ROMANIA,,0.22427600000000003
OTHER COMMODITIES,,RUSSIA,,7.290837
OTHER COMMODITIES,,SERBIA,,0.013316
OTHER COMMODITIES,,SERBIA MONTNGRO,,0.720504
OTHER COMMODITIES,,SLOVAK REP,,0.122931
OTHER COMMODITIES,,SLOVENIA,,0.732117
OTHER COMMODITIES,,TAJIKISTAN,,0.000563
OTHER COMMODITIES,,TURKMENISTAN,5750040.0,6e-06
OTHER COMMODITIES,,UKRAINE,215020.0,1.1537879999999998
OTHER COMMODITIES,,UZBEKISTAN,47400.0,0.5622119999999999
OTHER COMMODITIES,,CYPRUS,169556.0,0.099977
OTHER COMMODITIES,,LIECHTENSTEIN,382140.0,0.012440999999999999
OTHER COMMODITIES,,MALTA,46830.0,0.045064
OTHER COMMODITIES,,TURKEY,116540.0,5.625904
TEA,KGS,UNSPECIFIED,296900.0,0.045819
TEA,KGS,KENYA,35514.0,13.652541000000001
TEA,KGS,TANZANIA REP,1531480.0,0.24565900000000002
TEA,KGS,UGANDA,900.0,0.042993
TEA,KGS,RWANDA,705284.0,0.104901
TEA,KGS,MALAWI,15.0,1.507727
TEA,KGS,MOZAMBIQUE,1725472.0,0.021653
TEA,KGS,SOUTH AFRICA,2396520.0,0.04021
TEA,KGS,ZIMBABWE,1911.0,0.237367
TEA,KGS,U S A,255.0,0.8323309999999999
TEA,KGS,ARGENTINA,17462.0,0.9842569999999999
TEA,KGS,CHILE,10853271.0,0.029343
TEA,KGS,BARBADOS,675.0,0.014273
TEA,KGS,AUSTRALIA,3684.0,0.012631
TEA,KGS,CHINA P RP,2870035.0,1.884454
TEA,KGS,INDONESIA,6108.0,0.893041
TEA,KGS,IRAN,966725.0,0.8269489999999999
TEA,KGS,JAPAN,46.0,0.055274000000000004
TEA,KGS,KOREA RP,69860.0,0.009151000000000001
TEA,KGS,MALAYSIA,244.0,0.008790000000000001
TEA,KGS,MYANMAR,11960.0,0.072405
TEA,KGS,NEPAL,25.0,18.893427
TEA,KGS,PAKISTAN IR,59188.0,0.010779
TEA,KGS,SINGAPORE,28740.0,0.026847000000000003
TEA,KGS,SRI LANKA DSR,57.0,16.151907
TEA,KGS,THAILAND,44060.0,0.005744
TEA,KGS,VIETNAM SOC REP,33906.0,0.262561
TEA,KGS,U ARAB EMTS,100.0,0.326854
TEA,KGS,TAIWAN,2377.0,0.086948
TEA,KGS,FRANCE,50.0,0.015758
TEA,KGS,GERMANY,119.0,0.510946
TEA,KGS,ITALY,2985720.0,0.049805
TEA,KGS,NETHERLAND,271379.0,0.001385
TEA,KGS,U K,7193763.0,0.133431
TEA,KGS,SWITZERLAND,27412.0,0.0064730000000000005
TEA,KGS,CROATIA,575760.0,0.0084
TEA,KGS,POLAND,690000.0,0.005031
TEA,KGS,RUSSIA,656.0,0.015277
TEA,KGS,TURKEY,1881654.0,0.00634
COFFEE,KGS,KENYA,15264388.0,3.0072389999999998
COFFEE,KGS,UGANDA,2001.0,14.485660000000001
COFFEE,KGS,SWAZILAND,27695.0,0.165454
COFFEE,KGS,SOUTH AFRICA,44331.0,0.016175
COFFEE,KGS,U S A,14.0,0.436945
COFFEE,KGS,BRAZIL,5040.0,2.004191
COFFEE,KGS,COLOMBIA,313.0,0.285127
COFFEE,KGS,JAMAICA,12588.0,0.010754000000000001
COFFEE,KGS,GUATEMALA,38.0,0.003177
COFFEE,KGS,CHINA P RP,45759048.0,0.44815600000000005
COFFEE,KGS,INDONESIA,3000.0,36.094136999999996
COFFEE,KGS,KOREA RP,34578.0,1.0612780000000002
COFFEE,KGS,MALAYSIA,200.0,0.33069699999999996
COFFEE,KGS,PAPUA N GNA,771.0,1.606531
COFFEE,KGS,SINGAPORE,20.0,3.4e-05
COFFEE,KGS,THAILAND,19138.0,0.005312
COFFEE,KGS,VIETNAM SOC REP,56182.0,61.699923
COFFEE,KGS,BAHARAIN IS,1070.0,0.001419
COFFEE,KGS,OMAN,18737.0,0.00015
COFFEE,KGS,SAUDI ARAB,6973.0,0.002613
COFFEE,KGS,U ARAB EMTS,56.0,0.18928
COFFEE,KGS,AUSTRIA,851.0,0.021674000000000002
COFFEE,KGS,FRANCE,1200.0,0.0015970000000000001
COFFEE,KGS,GERMANY,422000000.0,0.020482
COFFEE,KGS,ITALY,0.0,0.5821810000000001
COFFEE,KGS,NETHERLAND,566000000.0,0.015092
COFFEE,KGS,U K,50000000.0,0.079901
COFFEE,KGS,SWITZERLAND,107000000.0,0.000336
COFFEE,KGS,POLAND,5000000.0,0.014387
RICE(OTHER THAN BASMOTI),KGS,U S A,808000000.0,0.14463199999999998
RICE(OTHER THAN BASMOTI),KGS,CHINA P RP,2000000.0,0.0009519999999999999
RICE(OTHER THAN BASMOTI),KGS,MALAYSIA,26935000000.0,0.00039
RICE(OTHER THAN BASMOTI),KGS,THAILAND,2556000000.0,0.290529
RICE(OTHER THAN BASMOTI),KGS,U ARAB EMTS,384000000.0,0.042625
RICE(OTHER THAN BASMOTI),KGS,ITALY,1088000000.0,0.100958
RICE(OTHER THAN BASMOTI),KGS,SPAIN,193000000.0,0.31701999999999997
RICE(OTHER THAN BASMOTI),KGS,SWITZERLAND,5249000000.0,0.011105
WHEAT,KGS,AUSTRALIA,200000000.0,123.456221
WHEAT,KGS,BANGLADESH PR,15701000000.0,0.387913
WHEAT,KGS,FRANCE,0.0,11.317961
WHEAT,KGS,RUSSIA,510000000.0,0.286783
OTHER CEREALS,KGS,SOUTH AFRICA,0.0,0.279009
OTHER CEREALS,KGS,CANADA,69000000.0,0.045762
OTHER CEREALS,KGS,U S A,3000000.0,0.827585
OTHER CEREALS,KGS,ARGENTINA,18083000000.0,10.457594
OTHER CEREALS,KGS,BRAZIL,179994000000.0,2.020193
OTHER CEREALS,KGS,CHILE,3008000000.0,0.17413900000000002
OTHER CEREALS,KGS,MEXICO,20000000.0,0.000368
OTHER CEREALS,KGS,AUSTRALIA,1917000000.0,4.721814
OTHER CEREALS,KGS,MALAYSIA,31027000000.0,0.001894
OTHER CEREALS,KGS,NEPAL,46016000000.0,0.051690999999999994
OTHER CEREALS,KGS,PHILIPPINES,97069000000.0,0.001827
OTHER CEREALS,KGS,THAILAND,48000000.0,0.011806
OTHER CEREALS,KGS,FRANCE,17088000000.0,1.206369
OTHER CEREALS,KGS,POLAND,2195557000000.0,0.009842
OTHER CEREALS,KGS,UKRAINE,312230000000.0,32.030646999999995
PULSES,KGS,KENYA,9056000000.0,55.51083199999999
PULSES,KGS,TANZANIA REP,604000000.0,141.445846
PULSES,KGS,UGANDA,110000000.0,10.124364
PULSES,KGS,BENIN,8190000000.0,0.036581999999999996
PULSES,KGS,COTE D' IVOIRE,4355000000.0,0.21664899999999998
PULSES,KGS,MADAGASCAR,332657000000.0,5.853011
PULSES,KGS,DJIBOUTI,71107000000.0,0.08492000000000001
PULSES,KGS,ETHIOPIA,2661000000.0,36.068607
PULSES,KGS,MALAWI,24000000.0,61.83554399999999
PULSES,KGS,MOZAMBIQUE,312000000.0,89.42165
PULSES,KGS,EGYPT A RP,931330000000.0,0.564641
PULSES,KGS,SOUTH AFRICA,1047000000.0,0.0236
PULSES,KGS,SUDAN,2689000000.0,19.95341
PULSES,KGS,CANADA,72000000.0,1415.647451
PULSES,KGS,U S A,738000000.0,151.88767099999998
PULSES,KGS,ARGENTINA,1157000000.0,16.778668
PULSES,KGS,BOLIVIA,167000000.0,0.193161
PULSES,KGS,BRAZIL,115000000.0,5.919668
PULSES,KGS,VENEZUELA,284000000.0,0.060751
PULSES,KGS,MEXICO,2317000000.0,5.029918
PULSES,KGS,AFGHANISTAN,236892000000.0,17.463969
PULSES,KGS,AUSTRALIA,62068000000.0,624.335358
PULSES,KGS,CHINA P RP,12473000000.0,61.439677
PULSES,KGS,INDONESIA,2370000000.0,11.550881
PULSES,KGS,IRAN,2000.0,0.8259059999999999
PULSES,KGS,KOREA RP,1063982.0,0.0005740000000000001
PULSES,KGS,MALAYSIA,33801.0,0.029251999999999997
PULSES,KGS,MYANMAR,260800.0,817.544837
PULSES,KGS,PAKISTAN IR,13085.0,0.842543
PULSES,KGS,SRI LANKA DSR,400.0,0.047129000000000004
PULSES,KGS,THAILAND,96400.0,3.208262
PULSES,KGS,U ARAB EMTS,12.0,0.026352999999999998
PULSES,KGS,FRANCE,2640.0,42.34937
PULSES,KGS,BULGARIA,6.0,0.200869
PULSES,KGS,ESTONIA,96500.0,2.8010099999999998
PULSES,KGS,KAZAKHSTAN,16709.0,1.923743
PULSES,KGS,KYRGHYZSTAN,48.0,1.305215
PULSES,KGS,LATVIA,21160.0,0.406029
PULSES,KGS,LITHUANIA,8500.0,30.717644
PULSES,KGS,MOLDOVA,258.0,0.092861
PULSES,KGS,POLAND,12976.0,0.21932
PULSES,KGS,RUSSIA,41580.0,217.57141000000001
PULSES,KGS,UKRAINE,259561.0,32.684373
PULSES,KGS,UZBEKISTAN,,16.840164
PULSES,KGS,TURKEY,,1.137669
TOBACCO UNMANUFACTURED,KGS,EGYPT A RP,,0.011534
TOBACCO UNMANUFACTURED,KGS,ZIMBABWE,,8.610947
TOBACCO UNMANUFACTURED,KGS,U S A,,0.183364
TOBACCO UNMANUFACTURED,KGS,ARGENTINA,,0.14249
TOBACCO UNMANUFACTURED,KGS,BRAZIL,,1.350392
TOBACCO UNMANUFACTURED,KGS,CHINA P RP,,0.023712
TOBACCO UNMANUFACTURED,KGS,KOREA RP,,0.040958
TOBACCO UNMANUFACTURED,KGS,MYANMAR,,0.021563
TOBACCO UNMANUFACTURED,KGS,PAKISTAN IR,,0.169345
TOBACCO UNMANUFACTURED,KGS,PHILIPPINES,,0.062602
TOBACCO UNMANUFACTURED,KGS,SINGAPORE,,0.00126
TOBACCO UNMANUFACTURED,KGS,U ARAB EMTS,,0.022397
TOBACCO UNMANUFACTURED,KGS,BELGIUM,,0.006235
TOBACCO UNMANUFACTURED,KGS,GERMANY,,0.000258
TOBACCO UNMANUFACTURED,KGS,BULGARIA,,2.644193
TOBACCO UNMANUFACTURED,KGS,MALTA,,3.6786470000000002
TOBACCO UNMANUFACTURED,KGS,TURKEY,,3.5711480000000004
TOBACCO MANUFACTURED,,EGYPT A RP,,0.000133
TOBACCO MANUFACTURED,,U S A,,0.123024
TOBACCO MANUFACTURED,,PARAGUAY,,0.005034
TOBACCO MANUFACTURED,,CUBA,,0.251569
TOBACCO MANUFACTURED,,DOMINIC REP,,0.042519
TOBACCO MANUFACTURED,,CHINA P RP,,1.2099950000000002
TOBACCO MANUFACTURED,,HONG KONG,,0.07752
TOBACCO MANUFACTURED,,INDONESIA,,2.094862
TOBACCO MANUFACTURED,,JAPAN,,0.00020800000000000001
TOBACCO MANUFACTURED,,KOREA RP,,1.2737049999999999
TOBACCO MANUFACTURED,,MALAYSIA,,3.724854
TOBACCO MANUFACTURED,,NEPAL,,0.000615
TOBACCO MANUFACTURED,,PHILIPPINES,20247.0,4.652826999999999
TOBACCO MANUFACTURED,,SINGAPORE,23858.0,2.310747
TOBACCO MANUFACTURED,,U ARAB EMTS,3057396.0,1.24347
TOBACCO MANUFACTURED,,BELGIUM,31760.0,0.093704
TOBACCO MANUFACTURED,,DENMARK,23000.0,0.019886
TOBACCO MANUFACTURED,,FRANCE,22000.0,1.6890669999999999
TOBACCO MANUFACTURED,,GERMANY,6888141.0,1.96407
TOBACCO MANUFACTURED,,IRELAND,1488655.0,0.000452
TOBACCO MANUFACTURED,,NETHERLAND,1651550.0,0.53645
TOBACCO MANUFACTURED,,SPAIN,612000.0,0.016069999999999997
TOBACCO MANUFACTURED,,U K,16000.0,0.069796
TOBACCO MANUFACTURED,,SWITZERLAND,7021236.0,0.027478
TOBACCO MANUFACTURED,,CROATIA,473447.0,0.083513
TOBACCO MANUFACTURED,,POLAND,579909.0,0.001782
TOBACCO MANUFACTURED,,ROMANIA,126467.0,0.006756
TOBACCO MANUFACTURED,,SERBIA,21000.0,8.218186
SPICES,KGS,UNSPECIFIED,351492.0,1.035207
SPICES,KGS,KENYA,1764613.0,0.023011
SPICES,KGS,TANZANIA REP,40000.0,30.486766999999997
SPICES,KGS,UGANDA,711050.0,0.929584
SPICES,KGS,CAMEROON,3000.0,0.049912
SPICES,KGS,COTE D' IVOIRE,100799.0,0.030788
SPICES,KGS,MADAGASCAR,34998.0,109.527774
SPICES,KGS,MAURITIUS,73300.0,7.099999999999999e-05
SPICES,KGS,COMOROS,2227191.0,14.966864000000001
SPICES,KGS,DJIBOUTI,612.0,0.020469
SPICES,KGS,ETHIOPIA,61699.0,2.46018
SPICES,KGS,GHANA,3161810.0,0.291333
SPICES,KGS,NIGERIA,28266.0,10.473306
SPICES,KGS,EGYPT A RP,751870.0,0.608424
SPICES,KGS,MOROCCO,34110.0,1.8632220000000002
SPICES,KGS,SOUTH AFRICA,9744906.0,0.370735
SPICES,KGS,TUNISIA,126373.0,0.12022000000000001
SPICES,KGS,CANADA,11625080.0,0.342776
SPICES,KGS,U S A,157152.0,6.565109
SPICES,KGS,ARGENTINA,79408.0,0.165616
SPICES,KGS,BRAZIL,89201.0,3.015802
SPICES,KGS,CHILE,327340.0,0.042892
SPICES,KGS,COLOMBIA,4305730.0,0.009422
SPICES,KGS,ECUADOR,25004037.0,0.144753
SPICES,KGS,PARAGUAY,13191.0,0.217381
SPICES,KGS,PERU,4989654.0,0.11663599999999999
SPICES,KGS,JAMAICA,50.0,0.7962060000000001
SPICES,KGS,GUATEMALA,1180095.0,4.626831
SPICES,KGS,HONDURAS,9538608.0,0.196473
SPICES,KGS,HAITI,1574315.0,0.113329
SPICES,KGS,MEXICO,39746166.0,0.40939000000000003
SPICES,KGS,AFGHANISTAN,1240.0,92.831592
SPICES,KGS,AUSTRALIA,15810.0,0.023926
SPICES,KGS,BANGLADESH PR,960.0,5.719715
SPICES,KGS,BHUTAN,170.0,0.374594
SPICES,KGS,CAMBODIA,130.0,0.08772999999999999
SPICES,KGS,CHINA P RP,111000.0,47.96711
SPICES,KGS,HONG KONG,412174.0,2.7703860000000002
SPICES,KGS,INDONESIA,311.0,72.538443
SPICES,KGS,IRAN,5750.0,1.716327
SPICES,KGS,JAPAN,250.0,0.22680100000000003
SPICES,KGS,KOREA RP,1260.0,0.094141
SPICES,KGS,MALAYSIA,15201.0,2.233209
SPICES,KGS,MYANMAR,613.0,8.628267999999998
SPICES,KGS,NEPAL,386270.0,55.833514
SPICES,KGS,NEW ZEALAND,433539.0,0.037189
SPICES,KGS,PAKISTAN IR,422976.0,5.094774
SPICES,KGS,PAPUA N GNA,6629388.0,0.003071
SPICES,KGS,PHILIPPINES,80159.0,0.00040899999999999997
SPICES,KGS,SINGAPORE,226332.0,1.5512700000000001
SPICES,KGS,SRI LANKA DSR,18.0,116.38728700000001
SPICES,KGS,THAILAND,156745.0,5.180955
SPICES,KGS,VIETNAM SOC REP,41040.0,120.692871
SPICES,KGS,BAHARAIN IS,876500.0,0.005584
SPICES,KGS,LEBANON,1.0,0.005902
SPICES,KGS,OMAN,7099.0,0.021458
SPICES,KGS,QATAR,176000.0,9.2e-05
SPICES,KGS,SAUDI ARAB,4575.0,0.021386000000000002
SPICES,KGS,SYRIA,100.0,5.263579
SPICES,KGS,U ARAB EMTS,95380.0,15.749772
SPICES,KGS,ISRAEL,22000.0,0.074545
SPICES,KGS,AUSTRIA,840885.0,0.0056240000000000005
SPICES,KGS,BELGIUM,870000.0,0.070841
SPICES,KGS,DENMARK,140511.0,0.011504
SPICES,KGS,FINLAND,11217727.0,0.458528
SPICES,KGS,FRANCE,140346000000.0,1.931891
SPICES,KGS,GERMANY,125505000000.0,10.764619999999999
SPICES,KGS,GREECE,5672000000.0,0.010957
SPICES,KGS,IRELAND,341644000000.0,0.036900999999999996
SPICES,KGS,ITALY,1399000000.0,12.139563
SPICES,KGS,NETHERLAND,33376000000.0,0.374802
SPICES,KGS,PORTUGAL,7924000000.0,0.0026449999999999998
SPICES,KGS,SPAIN,27158000000.0,1.378107
SPICES,KGS,SWEDEN,64272000000.0,0.00125
SPICES,KGS,U K,17719000000.0,0.67715
SPICES,KGS,SWITZERLAND,123833000000.0,0.157333
SPICES,KGS,BULGARIA,0.0,1.308352
SPICES,KGS,CROATIA,47000000.0,0.158717
SPICES,KGS,CZECH REPUBLIC,6062000000.0,0.778221
SPICES,KGS,HUNGARY,25850000000.0,0.030198000000000003
SPICES,KGS,KAZAKHSTAN,16000000.0,0.041051
SPICES,KGS,POLAND,72000000.0,0.128262
SPICES,KGS,ROMANIA,74000000.0,0.020132
SPICES,KGS,RUSSIA,176000000.0,10.489918
SPICES,KGS,TAJIKISTAN,201000000.0,0.199697
SPICES,KGS,UKRAINE,1000000.0,2.097397
SPICES,KGS,UZBEKISTAN,10967000000.0,5.871487999999999
SPICES,KGS,TURKEY,15000000.0,23.489213
CASHEW,KGS,KENYA,0.0,0.065548
CASHEW,KGS,TANZANIA REP,861000000.0,191.486896
CASHEW,KGS,BENIN,0.0,190.573024
CASHEW,KGS,BURKINA FASO,80000.0,15.189465
CASHEW,KGS,COTE D' IVOIRE,44000.0,423.481839
CASHEW,KGS,MADAGASCAR,997396.0,3.472486
CASHEW,KGS,SENEGAL,599000.0,29.587535
CASHEW,KGS,TOGO,19000.0,13.148032
CASHEW,KGS,GAMBIA,24000.0,27.590374
CASHEW,KGS,GHANA,797000.0,88.335397
CASHEW,KGS,GUINEA,29000.0,23.04909
CASHEW,KGS,GUINEA BISSAU,147000.0,197.50098899999998
CASHEW,KGS,MOZAMBIQUE,475000.0,17.139194
CASHEW,KGS,NIGERIA,18000.0,54.680579
CASHEW,KGS,U S A,282000.0,0.30241
CASHEW,KGS,EL SALVADOR,1774310.0,0.14899
CASHEW,KGS,BANGLADESH PR,20146425.0,0.158719
CASHEW,KGS,CAMBODIA,8815460.0,0.42697799999999997
CASHEW,KGS,INDONESIA,618000.0,41.697511999999996
CASHEW,KGS,KOREA RP,1516613.0,0.24586999999999998
CASHEW,KGS,SINGAPORE,37000.0,0.25245100000000004
CASHEW,KGS,THAILAND,12817.0,0.102841
CASHEW,KGS,VIETNAM SOC REP,19000.0,20.237744
